Load images dataset/eroded-dilated_0.57: 96 
[95, 82, 51, 86, 7, 78, 11, 94, 88, 73, 32, 13, 45, 38, 70, 77, 14, 61, 31, 52, 55, 90, 39, 58, 42, 33, 87, 30, 93, 48, 28, 35, 62, 1, 27, 19, 41, 74, 66, 44, 26, 17, 4, 53, 81, 3, 49, 69, 8, 65, 40, 63, 91, 76, 9, 47, 57, 83, 6, 60, 85, 56, 12, 71, 37, 84, 80, 2, 18, 21, 59, 68, 46, 64, 54, 34, 67, 24, 25, 89, 10, 79, 5, 29, 92, 72, 20, 16, 75, 15, 43, 50, 36, 0, 23, 22]
Number of image in Train: 50 | Val: 46
Pretrained model: None
UNet: 1677 number of trainable parameters of model 
Using device: cuda
Starting training for 1000 epochs...
Epoch [1/1000]  train_loss: 35.5401  val_loss: 27.6997 iou:0.0000  time: 1.75s lr: 1.00E-03
Epoch [22/1000]  train_loss: 25.9660  val_loss: 26.6512 iou:0.0149  time: 1.40s lr: 1.00E-03
Epoch [23/1000]  train_loss: 25.8105  val_loss: 26.5586 iou:0.0404  time: 1.43s lr: 1.00E-03
Epoch [24/1000]  train_loss: 25.6638  val_loss: 26.4525 iou:0.0820  time: 1.43s lr: 1.00E-03
Epoch [25/1000]  train_loss: 25.5233  val_loss: 26.3334 iou:0.1350  time: 1.46s lr: 1.00E-03
Epoch [26/1000]  train_loss: 25.3894  val_loss: 26.2003 iou:0.1879  time: 1.42s lr: 1.00E-03
Epoch [27/1000]  train_loss: 25.2622  val_loss: 26.0512 iou:0.2364  time: 1.44s lr: 1.00E-03
Epoch [28/1000]  train_loss: 25.1419  val_loss: 25.8833 iou:0.2814  time: 1.47s lr: 1.00E-03
Epoch [29/1000]  train_loss: 25.0280  val_loss: 25.6946 iou:0.3232  time: 1.48s lr: 1.00E-03
Epoch [30/1000]  train_loss: 24.9200  val_loss: 25.4847 iou:0.3624  time: 1.43s lr: 1.00E-03
Epoch [31/1000]  train_loss: 24.8174  val_loss: 25.2570 iou:0.3981  time: 1.43s lr: 1.00E-03
Epoch [32/1000]  train_loss: 24.7197  val_loss: 25.0177 iou:0.4300  time: 1.48s lr: 1.00E-03
Epoch [33/1000]  train_loss: 24.6267  val_loss: 24.7757 iou:0.4583  time: 1.59s lr: 1.00E-03
Epoch [34/1000]  train_loss: 24.5381  val_loss: 24.5416 iou:0.4836  time: 1.56s lr: 1.00E-03
Epoch [35/1000]  train_loss: 24.4540  val_loss: 24.3245 iou:0.5055  time: 1.44s lr: 1.00E-03
Epoch [36/1000]  train_loss: 24.3746  val_loss: 24.1323 iou:0.5248  time: 1.44s lr: 1.00E-03
Epoch [37/1000]  train_loss: 24.2998  val_loss: 23.9692 iou:0.5411  time: 1.42s lr: 1.00E-03
Epoch [38/1000]  train_loss: 24.2295  val_loss: 23.8360 iou:0.5555  time: 1.49s lr: 1.00E-03
Epoch [39/1000]  train_loss: 24.1631  val_loss: 23.7303 iou:0.5682  time: 1.43s lr: 1.00E-03
Epoch [40/1000]  train_loss: 24.0996  val_loss: 23.6489 iou:0.5798  time: 1.40s lr: 1.00E-03
Epoch [41/1000]  train_loss: 24.0380  val_loss: 23.5872 iou:0.5903  time: 1.41s lr: 1.00E-03
Epoch [42/1000]  train_loss: 23.9778  val_loss: 23.5411 iou:0.5998  time: 1.41s lr: 1.00E-03
Epoch [43/1000]  train_loss: 23.9181  val_loss: 23.5065 iou:0.6086  time: 1.43s lr: 1.00E-03
Epoch [44/1000]  train_loss: 23.8586  val_loss: 23.4801 iou:0.6168  time: 1.42s lr: 1.00E-03
Epoch [45/1000]  train_loss: 23.7991  val_loss: 23.4597 iou:0.6240  time: 1.41s lr: 1.00E-03
Epoch [46/1000]  train_loss: 23.7395  val_loss: 23.4439 iou:0.6305  time: 1.40s lr: 1.00E-03
Epoch [47/1000]  train_loss: 23.6799  val_loss: 23.4319 iou:0.6359  time: 1.40s lr: 1.00E-03
Epoch [48/1000]  train_loss: 23.6205  val_loss: 23.4226 iou:0.6402  time: 1.43s lr: 1.00E-03
Epoch [49/1000]  train_loss: 23.5616  val_loss: 23.4167 iou:0.6437  time: 1.41s lr: 1.00E-03
Epoch [50/1000]  train_loss: 23.5031  val_loss: 23.4143 iou:0.6461  time: 1.70s lr: 1.00E-03
Epoch [51/1000]  train_loss: 23.4449  val_loss: 23.4151 iou:0.6476  time: 1.53s lr: 1.00E-03
Epoch [52/1000]  train_loss: 23.3868  val_loss: 23.4191 iou:0.6482  time: 1.42s lr: 1.00E-03
Epoch [53/1000]  train_loss: 23.3285  val_loss: 23.4252 iou:0.6480  time: 1.41s lr: 1.00E-03
Epoch [54/1000]  train_loss: 23.2701  val_loss: 23.4334 iou:0.6471  time: 1.61s lr: 1.00E-03
Epoch [55/1000]  train_loss: 23.2117  val_loss: 23.4427 iou:0.6456  time: 1.56s lr: 1.00E-03
Epoch [56/1000]  train_loss: 23.1535  val_loss: 23.4524 iou:0.6434  time: 1.40s lr: 1.00E-03
Epoch [57/1000]  train_loss: 23.0959  val_loss: 23.4625 iou:0.6407  time: 1.41s lr: 1.00E-03
Epoch [58/1000]  train_loss: 23.0392  val_loss: 23.4727 iou:0.6375  time: 1.42s lr: 1.00E-03
Epoch [59/1000]  train_loss: 22.9833  val_loss: 23.4828 iou:0.6340  time: 1.40s lr: 1.00E-03
Epoch [60/1000]  train_loss: 22.9284  val_loss: 23.4925 iou:0.6301  time: 1.43s lr: 1.00E-03
Epoch [61/1000]  train_loss: 22.8743  val_loss: 23.5014 iou:0.6261  time: 1.39s lr: 1.00E-03
Epoch [62/1000]  train_loss: 22.8212  val_loss: 23.5067 iou:0.6222  time: 1.40s lr: 1.00E-03
Epoch [63/1000]  train_loss: 22.7691  val_loss: 23.5059 iou:0.6185  time: 1.42s lr: 1.00E-03
Epoch [64/1000]  train_loss: 22.7184  val_loss: 23.4967 iou:0.6153  time: 1.41s lr: 1.00E-03
Epoch [65/1000]  train_loss: 22.6688  val_loss: 23.4762 iou:0.6128  time: 1.41s lr: 1.00E-03
Epoch [66/1000]  train_loss: 22.6206  val_loss: 23.4456 iou:0.6107  time: 1.40s lr: 1.00E-03
Epoch [67/1000]  train_loss: 22.5735  val_loss: 23.4077 iou:0.6090  time: 1.62s lr: 1.00E-03
Epoch [68/1000]  train_loss: 22.5278  val_loss: 23.3684 iou:0.6074  time: 1.47s lr: 1.00E-03
Epoch [69/1000]  train_loss: 22.4834  val_loss: 23.3319 iou:0.6056  time: 1.44s lr: 1.00E-03
Epoch [70/1000]  train_loss: 22.4406  val_loss: 23.3031 iou:0.6035  time: 1.43s lr: 1.00E-03
Epoch [71/1000]  train_loss: 22.3990  val_loss: 23.2851 iou:0.6009  time: 1.50s lr: 1.00E-03
Epoch [72/1000]  train_loss: 22.3589  val_loss: 23.2790 iou:0.5979  time: 1.60s lr: 1.00E-03
Epoch [73/1000]  train_loss: 22.3198  val_loss: 23.2815 iou:0.5946  time: 1.54s lr: 1.00E-03
Epoch [74/1000]  train_loss: 22.2819  val_loss: 23.2870 iou:0.5914  time: 1.40s lr: 1.00E-03
Epoch [75/1000]  train_loss: 22.2452  val_loss: 23.2894 iou:0.5887  time: 1.61s lr: 1.00E-03
Epoch [76/1000]  train_loss: 22.2094  val_loss: 23.2852 iou:0.5864  time: 1.50s lr: 1.00E-03
Epoch [77/1000]  train_loss: 22.1744  val_loss: 23.2737 iou:0.5846  time: 1.43s lr: 1.00E-03
Epoch [78/1000]  train_loss: 22.1401  val_loss: 23.2594 iou:0.5831  time: 1.43s lr: 1.00E-03
Epoch [79/1000]  train_loss: 22.1066  val_loss: 23.2477 iou:0.5816  time: 1.42s lr: 1.00E-03
Epoch [80/1000]  train_loss: 22.0737  val_loss: 23.2432 iou:0.5799  time: 1.44s lr: 1.00E-03
Epoch [81/1000]  train_loss: 22.0414  val_loss: 23.2473 iou:0.5779  time: 1.41s lr: 1.00E-03
Epoch [82/1000]  train_loss: 22.0094  val_loss: 23.2583 iou:0.5757  time: 1.42s lr: 1.00E-03
Epoch [83/1000]  train_loss: 21.9780  val_loss: 23.2715 iou:0.5734  time: 1.43s lr: 1.00E-03
Epoch [84/1000]  train_loss: 21.9469  val_loss: 23.2833 iou:0.5712  time: 1.44s lr: 1.00E-03
Epoch [85/1000]  train_loss: 21.9161  val_loss: 23.2902 iou:0.5692  time: 1.45s lr: 1.00E-03
Epoch [86/1000]  train_loss: 21.8857  val_loss: 23.2933 iou:0.5673  time: 1.47s lr: 1.00E-03
Epoch [87/1000]  train_loss: 21.8559  val_loss: 23.2952 iou:0.5657  time: 1.41s lr: 1.00E-03
Epoch [88/1000]  train_loss: 21.8268  val_loss: 23.2980 iou:0.5641  time: 1.43s lr: 1.00E-03
Epoch [89/1000]  train_loss: 21.7981  val_loss: 23.3009 iou:0.5628  time: 1.48s lr: 1.00E-03
Epoch [90/1000]  train_loss: 21.7700  val_loss: 23.3015 iou:0.5617  time: 1.43s lr: 1.00E-03
Epoch [91/1000]  train_loss: 21.7423  val_loss: 23.2965 iou:0.5613  time: 1.43s lr: 1.00E-03
Epoch [92/1000]  train_loss: 21.7151  val_loss: 23.2848 iou:0.5614  time: 1.44s lr: 1.00E-03
Epoch [93/1000]  train_loss: 21.6883  val_loss: 23.2698 iou:0.5619  time: 1.42s lr: 1.00E-03
Epoch [94/1000]  train_loss: 21.6620  val_loss: 23.2577 iou:0.5622  time: 1.41s lr: 1.00E-03
Epoch [95/1000]  train_loss: 21.6358  val_loss: 23.2526 iou:0.5622  time: 1.41s lr: 1.00E-03
Epoch [96/1000]  train_loss: 21.6100  val_loss: 23.2553 iou:0.5617  time: 1.44s lr: 1.00E-03
Epoch [97/1000]  train_loss: 21.5843  val_loss: 23.2632 iou:0.5609  time: 1.41s lr: 1.00E-03
Epoch [98/1000]  train_loss: 21.5588  val_loss: 23.2720 iou:0.5599  time: 1.43s lr: 1.00E-03
Epoch [99/1000]  train_loss: 21.5333  val_loss: 23.2775 iou:0.5592  time: 1.43s lr: 1.00E-03
Epoch [100/1000]  train_loss: 21.5079  val_loss: 23.2761 iou:0.5587  time: 1.43s lr: 1.00E-03
Epoch [101/1000]  train_loss: 21.4827  val_loss: 23.2674 iou:0.5585  time: 1.42s lr: 1.00E-03
Epoch [102/1000]  train_loss: 21.4573  val_loss: 23.2525 iou:0.5587  time: 1.42s lr: 1.00E-03
Epoch [103/1000]  train_loss: 21.4320  val_loss: 23.2336 iou:0.5590  time: 1.42s lr: 1.00E-03
Epoch [104/1000]  train_loss: 21.4067  val_loss: 23.2153 iou:0.5594  time: 1.48s lr: 1.00E-03
Epoch [105/1000]  train_loss: 21.3815  val_loss: 23.1999 iou:0.5596  time: 1.43s lr: 1.00E-03
Epoch [106/1000]  train_loss: 21.3563  val_loss: 23.1915 iou:0.5596  time: 1.42s lr: 1.00E-03
Epoch [107/1000]  train_loss: 21.3312  val_loss: 23.1901 iou:0.5593  time: 1.44s lr: 1.00E-03
Epoch [108/1000]  train_loss: 21.3061  val_loss: 23.1922 iou:0.5587  time: 1.43s lr: 1.00E-03
Epoch [109/1000]  train_loss: 21.2812  val_loss: 23.1921 iou:0.5583  time: 1.43s lr: 1.00E-03
Epoch [110/1000]  train_loss: 21.2565  val_loss: 23.1852 iou:0.5583  time: 1.42s lr: 1.00E-03
Epoch [111/1000]  train_loss: 21.2318  val_loss: 23.1721 iou:0.5585  time: 1.52s lr: 1.00E-03
Epoch [112/1000]  train_loss: 21.2070  val_loss: 23.1560 iou:0.5590  time: 1.49s lr: 1.00E-03
Epoch [113/1000]  train_loss: 21.1823  val_loss: 23.1396 iou:0.5593  time: 1.42s lr: 1.00E-03
Epoch [114/1000]  train_loss: 21.1575  val_loss: 23.1261 iou:0.5594  time: 1.41s lr: 1.00E-03
Epoch [115/1000]  train_loss: 21.1327  val_loss: 23.1166 iou:0.5594  time: 1.47s lr: 1.00E-03
Epoch [116/1000]  train_loss: 21.1079  val_loss: 23.1094 iou:0.5591  time: 1.43s lr: 1.00E-03
Epoch [117/1000]  train_loss: 21.0831  val_loss: 23.1022 iou:0.5590  time: 1.42s lr: 1.00E-03
Epoch [118/1000]  train_loss: 21.0583  val_loss: 23.0913 iou:0.5590  time: 1.42s lr: 1.00E-03
Epoch [119/1000]  train_loss: 21.0336  val_loss: 23.0796 iou:0.5591  time: 1.42s lr: 1.00E-03
Epoch [120/1000]  train_loss: 21.0090  val_loss: 23.0695 iou:0.5591  time: 1.43s lr: 1.00E-03
Epoch [121/1000]  train_loss: 20.9845  val_loss: 23.0596 iou:0.5590  time: 1.42s lr: 1.00E-03
Epoch [122/1000]  train_loss: 20.9600  val_loss: 23.0467 iou:0.5591  time: 1.47s lr: 1.00E-03
Epoch [123/1000]  train_loss: 20.9356  val_loss: 23.0317 iou:0.5592  time: 1.44s lr: 1.00E-03
Epoch [124/1000]  train_loss: 20.9113  val_loss: 23.0183 iou:0.5593  time: 1.43s lr: 1.00E-03
Epoch [125/1000]  train_loss: 20.8870  val_loss: 23.0071 iou:0.5592  time: 1.42s lr: 1.00E-03
Epoch [126/1000]  train_loss: 20.8627  val_loss: 22.9965 iou:0.5592  time: 1.41s lr: 1.00E-03
Epoch [127/1000]  train_loss: 20.8385  val_loss: 22.9846 iou:0.5592  time: 1.44s lr: 1.00E-03
Epoch [128/1000]  train_loss: 20.8143  val_loss: 22.9683 iou:0.5595  time: 1.41s lr: 1.00E-03
Epoch [129/1000]  train_loss: 20.7900  val_loss: 22.9492 iou:0.5602  time: 1.42s lr: 1.00E-03
Epoch [130/1000]  train_loss: 20.7657  val_loss: 22.9332 iou:0.5606  time: 1.43s lr: 1.00E-03
Epoch [131/1000]  train_loss: 20.7413  val_loss: 22.9213 iou:0.5609  time: 1.48s lr: 1.00E-03
Epoch [132/1000]  train_loss: 20.7169  val_loss: 22.9076 iou:0.5615  time: 1.43s lr: 1.00E-03
Epoch [133/1000]  train_loss: 20.6924  val_loss: 22.8918 iou:0.5623  time: 1.43s lr: 1.00E-03
Epoch [134/1000]  train_loss: 20.6678  val_loss: 22.8798 iou:0.5631  time: 1.46s lr: 1.00E-03
Epoch [135/1000]  train_loss: 20.6433  val_loss: 22.8738 iou:0.5635  time: 1.47s lr: 1.00E-03
Epoch [136/1000]  train_loss: 20.6188  val_loss: 22.8675 iou:0.5640  time: 1.43s lr: 1.00E-03
Epoch [137/1000]  train_loss: 20.5944  val_loss: 22.8543 iou:0.5653  time: 1.44s lr: 1.00E-03
Epoch [138/1000]  train_loss: 20.5703  val_loss: 22.8394 iou:0.5668  time: 1.45s lr: 1.00E-03
Epoch [139/1000]  train_loss: 20.5466  val_loss: 22.8323 iou:0.5678  time: 1.48s lr: 1.00E-03
Epoch [140/1000]  train_loss: 20.5232  val_loss: 22.8323 iou:0.5686  time: 1.43s lr: 1.00E-03
Epoch [141/1000]  train_loss: 20.5000  val_loss: 22.8330 iou:0.5693  time: 1.61s lr: 1.00E-03
Epoch [142/1000]  train_loss: 20.4772  val_loss: 22.8329 iou:0.5703  time: 1.49s lr: 1.00E-03
Epoch [143/1000]  train_loss: 20.4545  val_loss: 22.8378 iou:0.5711  time: 1.41s lr: 1.00E-03
Epoch [144/1000]  train_loss: 20.4321  val_loss: 22.8482 iou:0.5715  time: 1.42s lr: 1.00E-03
Epoch [145/1000]  train_loss: 20.4098  val_loss: 22.8583 iou:0.5720  time: 1.42s lr: 1.00E-03
Epoch [146/1000]  train_loss: 20.3877  val_loss: 22.8672 iou:0.5728  time: 1.41s lr: 1.00E-03
Epoch [147/1000]  train_loss: 20.3657  val_loss: 22.8766 iou:0.5733  time: 1.63s lr: 1.00E-03
Epoch [148/1000]  train_loss: 20.3440  val_loss: 22.8871 iou:0.5735  time: 1.53s lr: 1.00E-03
Epoch [149/1000]  train_loss: 20.3223  val_loss: 22.8974 iou:0.5738  time: 1.51s lr: 1.00E-03
Epoch [150/1000]  train_loss: 20.3009  val_loss: 22.9035 iou:0.5742  time: 1.43s lr: 1.00E-03
Epoch [151/1000]  train_loss: 20.2797  val_loss: 22.9042 iou:0.5747  time: 1.43s lr: 1.00E-03
Epoch [152/1000]  train_loss: 20.2586  val_loss: 22.9025 iou:0.5751  time: 1.47s lr: 1.00E-03
Epoch [153/1000]  train_loss: 20.2377  val_loss: 22.8985 iou:0.5755  time: 1.43s lr: 1.00E-03
Epoch [154/1000]  train_loss: 20.2170  val_loss: 22.8918 iou:0.5759  time: 1.41s lr: 1.00E-03
Epoch [155/1000]  train_loss: 20.1965  val_loss: 22.8830 iou:0.5763  time: 1.44s lr: 1.00E-03
Epoch [156/1000]  train_loss: 20.1760  val_loss: 22.8745 iou:0.5765  time: 1.50s lr: 1.00E-03
Epoch [157/1000]  train_loss: 20.1557  val_loss: 22.8650 iou:0.5767  time: 1.45s lr: 1.00E-03
Epoch [158/1000]  train_loss: 20.1355  val_loss: 22.8552 iou:0.5768  time: 1.42s lr: 1.00E-03
Epoch [159/1000]  train_loss: 20.1154  val_loss: 22.8431 iou:0.5769  time: 1.43s lr: 1.00E-03
Epoch [160/1000]  train_loss: 20.0952  val_loss: 22.8274 iou:0.5772  time: 1.44s lr: 1.00E-03
Epoch [161/1000]  train_loss: 20.0752  val_loss: 22.8092 iou:0.5775  time: 1.44s lr: 1.00E-03
Epoch [162/1000]  train_loss: 20.0552  val_loss: 22.7907 iou:0.5778  time: 1.47s lr: 1.00E-03
Epoch [163/1000]  train_loss: 20.0353  val_loss: 22.7734 iou:0.5779  time: 1.40s lr: 1.00E-03
Epoch [164/1000]  train_loss: 20.0154  val_loss: 22.7562 iou:0.5779  time: 1.47s lr: 1.00E-03
Epoch [165/1000]  train_loss: 19.9956  val_loss: 22.7388 iou:0.5781  time: 1.43s lr: 1.00E-03
Epoch [166/1000]  train_loss: 19.9759  val_loss: 22.7237 iou:0.5781  time: 1.44s lr: 1.00E-03
Epoch [167/1000]  train_loss: 19.9563  val_loss: 22.7111 iou:0.5781  time: 1.42s lr: 1.00E-03
Epoch [168/1000]  train_loss: 19.9366  val_loss: 22.6992 iou:0.5782  time: 1.60s lr: 1.00E-03
Epoch [169/1000]  train_loss: 19.9171  val_loss: 22.6886 iou:0.5783  time: 1.49s lr: 1.00E-03
Epoch [170/1000]  train_loss: 19.8975  val_loss: 22.6798 iou:0.5784  time: 1.63s lr: 1.00E-03
Epoch [171/1000]  train_loss: 19.8781  val_loss: 22.6745 iou:0.5784  time: 1.51s lr: 1.00E-03
Epoch [172/1000]  train_loss: 19.8586  val_loss: 22.6716 iou:0.5783  time: 1.42s lr: 1.00E-03
Epoch [173/1000]  train_loss: 19.8392  val_loss: 22.6696 iou:0.5783  time: 1.44s lr: 1.00E-03
Epoch [174/1000]  train_loss: 19.8198  val_loss: 22.6677 iou:0.5783  time: 1.43s lr: 1.00E-03
Epoch [175/1000]  train_loss: 19.8005  val_loss: 22.6646 iou:0.5784  time: 1.43s lr: 1.00E-03
Epoch [176/1000]  train_loss: 19.7812  val_loss: 22.6620 iou:0.5784  time: 1.41s lr: 1.00E-03
Epoch [177/1000]  train_loss: 19.7619  val_loss: 22.6628 iou:0.5782  time: 1.46s lr: 1.00E-03
Epoch [178/1000]  train_loss: 19.7427  val_loss: 22.6628 iou:0.5781  time: 1.41s lr: 1.00E-03
Epoch [179/1000]  train_loss: 19.7236  val_loss: 22.6581 iou:0.5783  time: 1.41s lr: 1.00E-03
Epoch [180/1000]  train_loss: 19.7045  val_loss: 22.6544 iou:0.5784  time: 1.41s lr: 1.00E-03
Epoch [181/1000]  train_loss: 19.6853  val_loss: 22.6525 iou:0.5782  time: 1.41s lr: 1.00E-03
Epoch [182/1000]  train_loss: 19.6662  val_loss: 22.6473 iou:0.5783  time: 1.43s lr: 1.00E-03
Epoch [183/1000]  train_loss: 19.6471  val_loss: 22.6376 iou:0.5787  time: 1.42s lr: 1.00E-03
Epoch [184/1000]  train_loss: 19.6281  val_loss: 22.6328 iou:0.5787  time: 1.48s lr: 1.00E-03
Epoch [185/1000]  train_loss: 19.6092  val_loss: 22.6277 iou:0.5787  time: 1.42s lr: 1.00E-03
Epoch [186/1000]  train_loss: 19.5904  val_loss: 22.6210 iou:0.5790  time: 1.44s lr: 1.00E-03
Epoch [187/1000]  train_loss: 19.5716  val_loss: 22.6173 iou:0.5792  time: 1.49s lr: 1.00E-03
Epoch [188/1000]  train_loss: 19.5528  val_loss: 22.6147 iou:0.5793  time: 1.43s lr: 1.00E-03
Epoch [189/1000]  train_loss: 19.5341  val_loss: 22.6130 iou:0.5795  time: 1.42s lr: 1.00E-03
Epoch [190/1000]  train_loss: 19.5154  val_loss: 22.6116 iou:0.5798  time: 1.49s lr: 1.00E-03
Epoch [191/1000]  train_loss: 19.4969  val_loss: 22.6110 iou:0.5799  time: 1.42s lr: 1.00E-03
Epoch [192/1000]  train_loss: 19.4784  val_loss: 22.6096 iou:0.5799  time: 1.42s lr: 1.00E-03
Epoch [193/1000]  train_loss: 19.4600  val_loss: 22.6053 iou:0.5800  time: 1.43s lr: 1.00E-03
Epoch [194/1000]  train_loss: 19.4416  val_loss: 22.5977 iou:0.5801  time: 1.43s lr: 1.00E-03
Epoch [195/1000]  train_loss: 19.4233  val_loss: 22.5898 iou:0.5803  time: 1.42s lr: 1.00E-03
Epoch [196/1000]  train_loss: 19.4051  val_loss: 22.5814 iou:0.5805  time: 1.42s lr: 1.00E-03
Epoch [197/1000]  train_loss: 19.3869  val_loss: 22.5728 iou:0.5808  time: 1.42s lr: 1.00E-03
Epoch [198/1000]  train_loss: 19.3688  val_loss: 22.5659 iou:0.5811  time: 1.42s lr: 1.00E-03
Epoch [199/1000]  train_loss: 19.3507  val_loss: 22.5634 iou:0.5812  time: 1.47s lr: 1.00E-03
Epoch [200/1000]  train_loss: 19.3328  val_loss: 22.5580 iou:0.5816  time: 1.43s lr: 1.00E-03
Epoch [201/1000]  train_loss: 19.3148  val_loss: 22.5564 iou:0.5818  time: 1.41s lr: 1.00E-03
Epoch [202/1000]  train_loss: 19.2970  val_loss: 22.5532 iou:0.5821  time: 1.48s lr: 1.00E-03
Epoch [203/1000]  train_loss: 19.2791  val_loss: 22.5499 iou:0.5824  time: 1.42s lr: 1.00E-03
Epoch [204/1000]  train_loss: 19.2614  val_loss: 22.5494 iou:0.5826  time: 1.41s lr: 1.00E-03
Epoch [205/1000]  train_loss: 19.2437  val_loss: 22.5486 iou:0.5829  time: 1.46s lr: 1.00E-03
Epoch [206/1000]  train_loss: 19.2260  val_loss: 22.5477 iou:0.5832  time: 1.41s lr: 1.00E-03
Epoch [207/1000]  train_loss: 19.2084  val_loss: 22.5452 iou:0.5833  time: 1.42s lr: 1.00E-03
Epoch [208/1000]  train_loss: 19.1908  val_loss: 22.5408 iou:0.5836  time: 1.42s lr: 1.00E-03
Epoch [209/1000]  train_loss: 19.1733  val_loss: 22.5309 iou:0.5841  time: 1.43s lr: 1.00E-03
Epoch [210/1000]  train_loss: 19.1559  val_loss: 22.5219 iou:0.5844  time: 1.51s lr: 1.00E-03
Epoch [211/1000]  train_loss: 19.1385  val_loss: 22.5154 iou:0.5845  time: 1.42s lr: 1.00E-03
Epoch [212/1000]  train_loss: 19.1211  val_loss: 22.5060 iou:0.5849  time: 1.61s lr: 1.00E-03
Epoch [213/1000]  train_loss: 19.1038  val_loss: 22.5034 iou:0.5851  time: 1.48s lr: 1.00E-03
Epoch [214/1000]  train_loss: 19.0866  val_loss: 22.5056 iou:0.5852  time: 1.40s lr: 1.00E-03
Epoch [215/1000]  train_loss: 19.0695  val_loss: 22.5082 iou:0.5857  time: 1.40s lr: 1.00E-03
Epoch [216/1000]  train_loss: 19.0524  val_loss: 22.5148 iou:0.5858  time: 1.40s lr: 1.00E-03
Epoch [217/1000]  train_loss: 19.0354  val_loss: 22.5212 iou:0.5857  time: 1.41s lr: 1.00E-03
Epoch [218/1000]  train_loss: 19.0184  val_loss: 22.5239 iou:0.5859  time: 1.63s lr: 1.00E-03
Epoch [219/1000]  train_loss: 19.0016  val_loss: 22.5282 iou:0.5859  time: 1.51s lr: 1.00E-03
Epoch [220/1000]  train_loss: 18.9847  val_loss: 22.5298 iou:0.5861  time: 1.43s lr: 1.00E-03
Epoch [221/1000]  train_loss: 18.9680  val_loss: 22.5281 iou:0.5865  time: 1.48s lr: 1.00E-03
Epoch [222/1000]  train_loss: 18.9512  val_loss: 22.5310 iou:0.5865  time: 1.44s lr: 1.00E-03
Epoch [223/1000]  train_loss: 18.9347  val_loss: 22.5324 iou:0.5870  time: 1.47s lr: 1.00E-03
